movieId,tmdbId,title,genres,avgRatingMl,year,ratingTmdb,voteCount,adult,budget,revenue,popularity,runtime
53326,10832,Them (Ils) (2006),Horror,6.6,2006,6.1,184,FALSE,0,0,3.847156,77
53342,36143,Flandres (Flanders) (2006),Action|Drama|War,5.4,2006,6.3,12,FALSE,0,0,1.498032,91
53349,14064,Ten Canoes (2006),Adventure|Comedy|Drama|War,6.5,2006,6.8,23,FALSE,2000000,3.00E+05,0.827687,90
53352,13742,Sheitan (2006),Comedy|Horror|Thriller,5.8,2006,5.9,97,FALSE,0,0,4.988951,94
53355,2241,Sun Alley (Sonnenallee) (1999),Comedy|Romance,6.9,1999,6.6,33,FALSE,0,0,2.056336,101
53370,39465,Godzilla and Mothra: The Battle for Earth (Gojira vs. Mosura) (1992),Action|Sci-Fi,6.7,1992,6.1,35,FALSE,0,0,3.161681,102
53373,12561,Godzilla vs. Destroyah (Gojira vs. Desutoroiâ) (1995),Action|Sci-Fi,6.7,1995,6.6,35,FALSE,0,0,3.193834,103
53375,36679,Godzilla vs. King Ghidorah (Gojira vs. Kingu Gidorâ) (1991),Action|Sci-Fi,7,1991,6.2,32,FALSE,0,0,3.596052,103
53379,40765,"Ghost Ship, The (1943)",Drama|Mystery|Thriller,5.8,1943,6.5,20,FALSE,0,0,1.017119,69
53382,30574,Experiment Perilous (1944),Romance|Thriller,7,1944,5.5,8,FALSE,0,0,1.40929,91
53406,37959,Go (2001),Drama,7,2001,6.9,14,FALSE,0,0,1.039699,122
53416,18206,Alone with Her (2006),Crime|Drama|Thriller,5.5,2006,6.1,22,FALSE,1000000,10018,1.443686,78
53435,1691,Hostel: Part II (2007),Crime|Horror|Thriller,5.3,2007,5.5,606,FALSE,10200000,35619521,9.445441,93
53443,29617,Remember the Night (1940),Comedy|Drama|Romance,7.1,1940,7.1,27,FALSE,0,0,1.805693,94
53447,1990,Paranoid Park (2007),Crime|Drama,6.6,2007,6.3,164,FALSE,0,486021,7.24297,85
53450,170261,"Legend of Sleepy Hollow, The (1980)",Comedy|Fantasy|Horror,6.6,1980,8.5,4,FALSE,0,0,1.372984,104
53453,22049,Starcrash (a.k.a. Star Crash) (1978),Action|Adventure|Fantasy|Sci-Fi,3.9,1978,4.4,45,FALSE,0,0,4.205696,94
53460,9408,Surf's Up (2007),Animation|Children|Comedy,6.8,2007,6,795,FALSE,85000000,149044513,9.424094,85
53464,1979,Fantastic Four: Rise of the Silver Surfer (2007),Action|Adventure|Sci-Fi,5.7,2007,5.4,3272,FALSE,130000000,289047763,23.467796,92
53466,14043,Nancy Drew (2007),Adventure|Crime|Thriller,5.8,2007,5.7,172,FALSE,0,0,7.599601,99
53468,10288,Fido (2006),Comedy|Horror|Thriller,7.1,2006,6.6,169,FALSE,8000000,426224,7.414282,91
53476,74055,"Iceberg, L' (2005)",Comedy,7.1,2005,5.5,2,FALSE,0,0,0.146436,84
53498,45664,Who the #$&% is Jackson Pollock? (2006),Documentary,6.4,2006,6.4,10,FALSE,0,0,0.895231,74
53519,1991,Death Proof (2007),Action|Adventure|Crime|Horror|Thriller,7.1,2007,6.7,1681,FALSE,25000000,25037897,13.32486,113
53548,43353,Robot Monster (1953),Horror|Sci-Fi,3.4,1953,3.6,21,FALSE,16000,1.00E+06,1.444976,66
53550,9952,Rescue Dawn (2006),Action|Adventure|Drama|War,7.2,2006,6.8,415,FALSE,10000000,7177143,8.496064,126
53554,60400,"Blue Bird, The (1940)",Children|Fantasy,7,1940,6.4,11,FALSE,0,0,1.5398,88
53561,32004,"Wedding Night, The (1935)",Drama|Romance,6,1935,6.3,3,FALSE,0,0,0.310906,83
53569,17035,"Amateurs, The (Moguls, The) (2005)",Comedy,5.9,2005,5.6,29,FALSE,0,0,4.079282,96
53574,17320,"TV Set, The (2006)",Comedy|Drama,6.5,2006,6,25,FALSE,2000000,265198,3.048701,87
53578,21427,"Valet, The (La doublure) (2006)",Comedy,6.8,2006,5.9,173,FALSE,0,29326868,6.096312,85
53582,17660,Dodge City (1939),Romance|Western,6.4,1939,6.7,20,FALSE,0,0,1.833021,104
53584,9724,"Mistress of Spices, The (2005)",Romance,5.9,2005,5.4,46,FALSE,0,0,3.880748,92
53592,1294,Four Minutes (Vier Minuten) (2006),Drama,7.4,2006,6.9,37,FALSE,0,0,2.198625,112
53600,33294,In Your Hands (Forbrydelser) (2004),Drama,6.6,2004,5.6,8,FALSE,0,0,1.409328,101
53737,42700,"Night of the Generals, The (1967)",Crime|Drama|Mystery|Thriller|War,6.8,1967,6.6,37,FALSE,0,0,4.255238,148
53741,12713,"Comedy of Power (Ivresse du pouvoir, L') (2006)",Drama,6.3,2006,6.1,18,FALSE,0,0,1.062587,110
53752,25875,Gui Si (Silk) (2006),Drama|Horror|Mystery|Sci-Fi|Thriller,6.6,2006,6.3,34,FALSE,0,0,1.646518,108
53766,12543,Breaking News (Daai si gin) (2004),Action|Crime|Drama,6.2,2004,6.7,40,FALSE,0,0,3.160883,90
53769,13120,In Search of a Midnight Kiss (2007),Comedy|Romance,7.4,2007,6.5,35,FALSE,25000,0,2.98142,90
53771,34573,Alice in Wonderland (1985),Adventure|Children|Fantasy,5,1985,6.4,16,FALSE,14000000,0,1.735555,187
53774,71822,"Mystery of Picasso, The (Le mystère Picasso) (1956)",Documentary,7.3,1956,6.9,10,FALSE,0,0,0.964037,78
53788,13807,Exiled (Fong juk) (2006),Action|Crime|Thriller,7.1,2006,7.1,59,FALSE,4500000,0,4.531257,110
53808,11211,Bring It On: All or Nothing (2006),Comedy,4.8,2006,6,203,FALSE,0,0,0.251949,99
53833,85535,David Holzman's Diary (1967),Documentary|Drama,7.9,1967,7.3,7,FALSE,0,0,0.584084,74
53835,2748,Journey to Italy (Viaggio in Italia) (Voyage to Italy) (Voyage in Italy) (1954),Drama|Romance,7.4,1954,7.3,60,FALSE,0,0,3.953607,85
53837,54934,Swoon (1992),Crime|Drama,6.9,1992,5.9,9,FALSE,250000,340147,0.833729,82
53839,125025,East Side Story (1997),Documentary|Musical,6.4,1997,5,1,FALSE,0,0,0.036534,78
53841,55859,Knock on Wood (1954),Comedy,6.6,1954,7.1,8,FALSE,0,0,0.568886,103
53843,27464,O.C. and Stiggs (1985),Comedy,4.9,1985,4.5,6,FALSE,0,0,1.200109,109
53845,122291,"Homecoming, The (1973)",Drama,6.6,1973,7,3,FALSE,0,0,0.190813,111
53847,28666,"Woman Chaser, The (1999)",Comedy,7.3,1999,4.9,4,FALSE,0,0,1.018111,90
53849,41930,Uranus (1990),Comedy|Drama,6.2,1990,5.9,10,FALSE,0,0,0.61482,100
53851,75350,American Friends (1991),Drama|Romance,7,1991,6.2,3,FALSE,0,0,0.423619,95
53853,77621,Within Our Gates (1920),Drama|Romance,7.4,1920,5.2,15,FALSE,0,0,0.838839,79
53855,43229,Johnny Tremain (1957),Adventure|Children|War,6.5,1957,5.7,9,FALSE,0,0,1.157521,80
53857,266525,Alan & Naomi (1992),Children|Drama,5.3,1992,4.3,3,FALSE,0,259,2.028719,96
53859,9815,Goal II: Living the Dream (2007),Action|Drama,5.3,2007,5.7,199,FALSE,230400,0,6.668134,115
53873,12695,Cheech & Chong: Still Smokin' (1983),Comedy,5.4,1983,5.4,38,FALSE,0,15543000,4.911434,91
53880,32575,Putney Swope (1969),Comedy,6.9,1969,6.1,17,FALSE,0,0,0.895741,84
53885,37985,"Trials of Darryl Hunt, The (2006)",Crime|Documentary,8.1,2006,7.1,7,FALSE,0,0,0.537106,106
53887,42464,O Lucky Man! (1973),Comedy|Drama|Fantasy|Musical,7.5,1973,6.9,28,FALSE,0,0,1.841645,183
53894,2359,Sicko (2007),Documentary|Drama,7.6,2007,7.3,286,FALSE,9000000,24538513,8.722766,123
53906,442,Popular Music (Populärmusik från Vittula) (2004),Comedy|Drama,6.7,2004,6,17,FALSE,2224000,2.80E+07,2.852835,100
53912,25150,Awesome; I Fuckin Shot That! (2006),Documentary|Musical,6.6,2006,7.1,7,FALSE,0,0,0.350854,90
53916,63096,Tea and Sympathy (1956),Drama|Romance,7.1,1956,5.4,11,FALSE,0,0,1.040798,122
53919,43836,"Man in the Iron Mask, The (1939)",Adventure,6.5,1939,7,5,FALSE,0,0,1.861811,112
53921,1988,"Mighty Heart, A (2007)",Drama|Thriller,6.6,2007,6.5,131,FALSE,16000000,18928871,8.242793,100
53953,3021,1408 (2007),Drama|Horror|Thriller,6.6,2007,6.5,1652,FALSE,25000000,94679598,12.068059,104
53956,2196,Death at a Funeral (2007),Comedy,7.4,2007,6.9,647,FALSE,9,8,11.044553,90
53963,18425,Clubland (a.k.a. Introducing the Dwights) (2007),Comedy|Drama,5.4,2007,4.8,11,FALSE,0,0,1.022188,105
53967,19606,High Road to China (1983),Adventure|Drama|Romance|War,6.2,1983,5.5,30,FALSE,0,28400000,6.111363,105
53972,1571,Live Free or Die Hard (2007),Action|Adventure|Crime|Thriller,7.2,2007,6.4,2472,FALSE,110000000,383531464,31.674315,128
53974,2959,License to Wed (2007),Comedy|Romance,5.2,2007,5.4,334,FALSE,35000000,69307224,7.623251,91
53988,6022,Evening (2007),Drama,6.2,2007,5.6,58,FALSE,0,0,4.498092,130
53993,2698,Evan Almighty (2007),Comedy|Fantasy,5.6,2007,5.3,1534,FALSE,175000000,1.73E+08,10.295134,96
53996,1858,Transformers (2007),Action|Sci-Fi|Thriller|IMAX,6.6,2007,6.6,4896,FALSE,150000000,709709780,8.516467,144
53999,14125,Captivity (2007),Crime|Thriller,4.8,2007,4.4,155,FALSE,17000000,2626800,7.279445,96
54001,675,Harry Potter and the Order of the Phoenix (2007),Adventure|Drama|Fantasy|IMAX,7.5,2007,7.5,7176,FALSE,150000000,938212738,34.516004,138
54004,3563,I Now Pronounce You Chuck and Larry (2007),Comedy|Romance,5.9,2007,5.8,803,FALSE,85000000,186072214,10.560305,115
54010,40618,Bedtime Story (1964),Comedy,6,1964,5.8,6,FALSE,0,0,0.860829,99
54020,26185,McQ (1974),Action|Crime|Drama,6.8,1974,5.9,27,FALSE,0,0,2.903477,111
54049,31652,"Mean Season, The (1985)",Crime|Thriller,6.1,1985,5.9,26,FALSE,0,4,2.61988,103
54056,30443,Back In Action (1993),Action|Adventure|Drama,3,1993,6.6,6,FALSE,0,0,0.797395,93
54067,18763,Heart of Dragon (Long de xin) (1985),Action|Comedy|Crime|Drama|War,4.3,1985,6.8,29,FALSE,0,0,4.170356,91
54075,13491,Arn: The Knight Templar (Arn - Tempelriddaren) (2007),Action|Adventure|Drama|Romance|War,6.3,2007,6.3,95,FALSE,25000000,0,8.051996,139
54094,11404,Driving Lessons (2006),Comedy|Drama,6.9,2006,6.4,65,FALSE,0,0,4.436811,98
54116,16083,First Snow (2006),Drama|Thriller,6.3,2006,6.2,54,FALSE,0,382267,4.701524,101
54121,37292,Broken Arrow (1950),Drama|Romance|Western,6,1950,6.4,45,FALSE,0,0,3.001571,93
54144,27683,"Last Time, The (2006)",Comedy|Drama|Romance,6.5,2006,5.5,24,FALSE,0,0,5.369036,96
54171,13402,Re-cycle (Gwai wik) (2006),Fantasy|Horror,6.6,2006,6.6,49,FALSE,0,0,5.715169,108
54176,19968,No Time For Sergeants (1958),Adventure|Comedy|War,7,1958,7.3,21,FALSE,0,0,2.698736,119
54185,24582,Manufactured Landscapes (2006),Documentary,7.1,2006,7.4,18,FALSE,0,240239,1.751814,90
54190,4688,Across the Universe (2007),Drama|Fantasy|Musical|Romance,7.3,2007,7.2,543,FALSE,0,0,8.828567,133
54193,13337,Broken English (2007),Comedy|Drama|Romance,6.8,2007,6.6,26,FALSE,2000000,0,2.194864,97
54196,27359,Brand Upon the Brain! (2006),Adventure|Fantasy|Mystery,6.8,2006,6.3,25,FALSE,0,0,2.938554,95
54198,101897,Boris and Natasha (1992),Action|Comedy,5.8,1992,1.8,5,FALSE,0,0,0.384577,87
54220,54494,"Sterile Cuckoo, The (1969)",Comedy|Drama,6.6,1969,4.4,8,FALSE,0,0,0.976349,107
54229,10857,When the Wind Blows (1986),Animation|War,7.1,1986,7.4,84,FALSE,0,5274,3.879193,80
54239,81847,"Dawn Patrol, The (Flight Commander) (1930)",Action|Drama|War,7.4,1930,5.8,5,FALSE,0,0,0.181568,108
54241,43898,"Lives of a Bengal Lancer, The (1935)",Adventure|Drama,6.6,1935,6.3,9,FALSE,0,0,0.889627,109
54243,44502,"Piano Tuner of Earthquakes, The (2005)",Drama|Fantasy|Romance,5.9,2005,6.2,10,FALSE,0,27953,1.236931,99
54248,18632,"Dog's Breakfast, A (2007)",Comedy,6.2,2007,6,28,FALSE,120000,0,2.038219,88
54251,32444,Dorian Blues (2004),Comedy,5.4,2004,5.9,10,FALSE,0,0,1.270098,88
54254,7547,Come Early Morning (2006),Drama|Romance,7.3,2006,5.5,14,FALSE,6000000,0,1.674872,97
54256,10074,Hot Rod (2007),Comedy,6.8,2007,6.3,369,FALSE,0,14334401,8.61292,88
54259,2270,Stardust (2007),Adventure|Comedy|Fantasy|Romance,7.7,2007,7.1,1549,FALSE,70000000,135560026,25.042977,127
54262,757,Murder Most Foul (1964),Comedy|Crime|Drama|Mystery|Thriller,6.6,1964,7,36,FALSE,0,0,2.759408,90
54268,15581,Who's Your Caddy? (2007),Comedy,2.8,2007,3.6,20,FALSE,0,0,0.753336,93
54270,14219,Skinwalkers (2007),Horror|Thriller,4.3,2007,4.5,97,FALSE,0,0,4.716579,110
54272,35,"Simpsons Movie, The (2007)",Animation|Comedy,7,2007,6.9,3109,FALSE,75000000,527068851,25.682994,87
54274,5857,I Know Who Killed Me (2007),Crime|Drama|Thriller,3.7,2007,4,109,FALSE,12000000,9620399,6.133977,105
54276,3638,No Reservations (2007),Comedy|Drama|Romance,6.5,2007,6.1,414,FALSE,28000000,92601050,7.577668,104
54278,6589,Underdog (2007),Action|Adventure|Children|Comedy|Fantasy|Sci-Fi,5.1,2007,4.7,216,FALSE,0,0,9.253188,84
54281,8669,Charlie Bartlett (2007),Comedy|Drama,7.2,2007,6.5,286,FALSE,12000000,0,7.71685,97
54284,15934,"Cantante, El (2007)",Drama|Musical,5.9,2007,5.5,17,FALSE,0,0,6.967629,116
54286,2503,"Bourne Ultimatum, The (2007)",Action|Crime|Thriller,7.9,2007,7.3,3381,FALSE,70000000,442824138,15.986856,115
54290,14123,Bratz: The Movie (2007),Comedy,2.2,2007,5.2,82,FALSE,0,0,4.895789,110
54318,88527,Cruel Story of Youth (Seishun zankoku monogatari) (1960),Drama,7,1960,6.3,11,FALSE,0,0,1.236932,96
54326,155386,"Sierra, La (2005)",Documentary,10,2005,7.5,4,FALSE,0,0,0.149806,84
54328,4516,My Best Friend (Mon meilleur ami) (2006),Comedy,6.6,2006,6.1,76,FALSE,0,0,5.242521,90
54331,8141,You Kill Me (2007),Comedy|Crime|Thriller,6.9,2007,6.2,98,FALSE,4000000,2426851,5.790946,90
54341,59995,Wild Tigers I Have Known (2006),Drama,6.1,2006,5.4,14,FALSE,0,0,1.035842,88
54349,14217,Reincarnation (2005),Horror|Mystery,6,2005,5.7,44,FALSE,0,0,3.21446,96
54354,54546,China Blue (2005),Documentary,8.4,2005,4.7,5,FALSE,0,0,0.519016,86
54372,10795,Tell No One (Ne le dis à personne) (2006),Crime|Drama|Mystery|Thriller,7.7,2006,7.4,418,FALSE,11700000,0,8.749334,131
54378,20163,Man's Job (Miehen työ) (2007),Drama,6.1,2007,6.8,8,FALSE,0,0,1.603255,103
54406,31777,Morning Glory (1933),Drama|Romance,6.3,1933,5.8,12,FALSE,0,0,1.126535,74
54419,33916,Czech Dream (Ceský sen) (2004),Documentary,6.4,2004,7,12,FALSE,0,17393,0.821667,90
54426,24159,12:08 East of Bucharest (A fost sau n-a fost?) (2006),Comedy|Drama,6.7,2006,6.5,32,FALSE,0,0,2.493156,89
54445,1721,"All the Way Boys (Più forte, ragazzi!) (1972)",Action|Adventure|Comedy,6,1972,6.6,101,FALSE,0,0,5.605486,106
54455,31601,Teachers (1984),Comedy|Drama|Romance,6.1,1984,5.7,25,FALSE,0,0,2.813154,107
54480,25360,Jack the Giant Killer (1962),Adventure|Fantasy,5.8,1962,5.4,15,FALSE,0,0,2.388193,94
54491,34588,If I Were You (Se Eu Fosse Você) (2006),Comedy,6.8,2006,6.5,94,FALSE,0,0,3.697837,108
54493,40060,"Manitou, The (1978)",Horror,4.2,1978,5.7,20,FALSE,0,0,1.081742,104
54501,18650,Miss Julie (1951),Drama,6.3,1951,5.8,14,FALSE,0,0,1.518191,91
54503,8363,Superbad (2007),Comedy,7.6,2007,7,2562,FALSE,20000000,121463226,20.72101,113
54505,4658,Arctic Tale (2007),Documentary,6.1,2007,6.4,10,FALSE,0,0,0.810886,86
54510,5956,Joshua (2007),Drama|Thriller,5.8,2007,5.8,95,FALSE,0,719968,5.054149,105
54513,6535,Talk to Me (2007),Drama,6.9,2007,6.9,49,FALSE,0,4778376,2.908314,118
54519,1127,Princesas (2005),Drama,6.2,2005,6.8,25,FALSE,0,0,2.494143,113
54536,9847,"Tripper, The (2006)",Horror,4.7,2006,5,33,FALSE,0,0,2.17899,93
54542,23861,Command Decision (1948),Drama|War,6,1948,6.5,6,FALSE,0,0,1.464217,112
54554,1393,"Cave of the Yellow Dog, The (2005)",Drama,6,2005,7.3,26,FALSE,0,0,2.108423,93
54561,2701,Abraham (1993),Adventure|Drama,4.7,1993,6,2,FALSE,10000000,0,2.961889,175
54580,12455,"Young Lieutenant, The (Le petit lieutenant) (2005)",Crime|Drama,6,2005,5.9,21,FALSE,0,0,3.926833,110
54605,28049,"Kill, Baby, Kill (Operazione paura) (1966)",Horror,6.8,1966,6.9,54,FALSE,0,0,3.150368,85
54607,23495,"War Tapes, The (2006)",Documentary|War,6.7,2006,7,5,FALSE,0,254190,0.719804,97
54612,13074,Resurrecting the Champ (2007),Drama,6.7,2007,6,79,FALSE,0,0,4.996924,112
54614,17274,American Pastime (2007),Drama|Romance,6,2007,8.3,2,FALSE,0,0,0.36877,105
54617,17350,"Brice Man, The (Brice de Nice) (2005)",Comedy,6.3,2005,5.4,420,FALSE,0,0,5.125703,98
54621,21494,Molière (2007),Comedy|Drama|Romance,7.2,2007,6.7,56,FALSE,0,0,3.733156,115
54648,5174,Rush Hour 3 (2007),Action|Comedy|Crime|Thriller,5.9,2007,6.1,999,FALSE,140000000,258022233,10.421671,91
54652,28742,1991: The Year Punk Broke (1992),Documentary,5.5,1992,7,12,FALSE,0,0,1.425544,99
54686,9703,"Last Legion, The (2007)",Action|Adventure|Fantasy|War,5.6,2007,5.1,255,FALSE,67000000,25303038,9.86367,102
54689,22085,"Last Casino, The (2004)",Comedy|Drama,8,2004,6.9,14,FALSE,0,0,1.754094,92
54691,3542,Lady Chatterley (2006),Drama|Romance,6.9,2006,6,23,FALSE,0,0,2.838983,167
54725,43750,Under the Yum Yum Tree (1963),Comedy,4.5,1963,6.3,7,FALSE,0,0,0.549792,110
54732,9750,Balls of Fury (2007),Comedy,5,2007,4.9,195,FALSE,0,41098065,6.570243,90
54734,10760,Sydney White (2007),Comedy,6.1,2007,6.2,336,FALSE,16500000,13620075,9.236188,108
54736,4349,"Kingdom, The (2007)",Action|Drama|Thriller,7.2,2007,6.5,606,FALSE,70000000,86658558,11.226664,110
54738,14223,Wind Chill (2007),Drama|Horror|Thriller,5.9,2007,5.7,122,FALSE,6000000,285000,5.351463,91
54745,13068,Rocket Science (2007),Comedy|Drama,7.1,2007,6.3,80,FALSE,0,0,5.203575,101
54758,9561,TerrorStorm: A History of Government-Sponsored Terrorism (2006),Documentary,6,2006,6.4,10,FALSE,0,0,0.959468,113
54768,14144,Daddy Day Camp (2007),Children|Comedy,4.5,2007,4.3,125,FALSE,6000000,18197398,5.533072,89
54771,4858,"Invasion, The (2007)",Action|Drama|Horror|Sci-Fi|Thriller,6,2007,5.7,468,FALSE,80000000,15071514,7.383148,99
54775,10431,War (2007),Action|Thriller,6,2007,6,511,FALSE,25000000,40452643,12.77489,103
54778,15156,Illegal Tender (2007),Crime|Drama|Thriller,4.9,2007,7.6,15,FALSE,0,3106835,2.1871,108
54780,12435,"Nanny Diaries, The (2007)",Comedy|Drama|Romance,5.8,2007,6,408,FALSE,20000000,47738099,5.778164,106
54783,14877,September Dawn (2007),Drama|Romance|Western,4.2,2007,5.1,18,FALSE,11000000,0,2.098239,110
54785,2082,Halloween (2007),Horror,6,2007,5.9,661,FALSE,15000000,80253908,9.537072,109
54787,11835,Death Sentence (2007),Drama|Thriller,6.5,2007,6.4,373,FALSE,20000000,16974459,7.397898,105
54796,1845,2 Days in Paris (2007),Comedy|Drama|Romance,6.9,2007,6.3,141,FALSE,0,19776159,7.062723,96
54826,14229,Do You Like Hitchcock? (Ti piace Hitchcock?) (2005),Horror|Mystery|Thriller,5.2,2005,5.2,16,FALSE,0,0,1.692017,93
54833,13385,Brighton Rock (1947),Crime|Drama|Film-Noir,7.3,1947,7.4,34,FALSE,0,0,2.644036,92
54872,6609,Keoma (1976),Action|Drama|Western,7.4,1976,6.4,38,FALSE,0,0,3.335186,105
54875,45211,Face to Face (Faccia a faccia) (1967),Adventure|Western,7,1967,7.2,21,FALSE,0,0,2.19723,112
54878,48169,"Professional Gun, A (Mercenary, The) (Mercenario, Il) (1968)",Comedy|Western,6.4,1968,7.3,25,FALSE,0,0,1.72824,110
54881,13958,"King of Kong, The (2007)",Documentary,7.6,2007,8,185,FALSE,0,0,4.904848,83
54885,81700,"Wool Cap, The (2004)",Drama,6.5,2004,7,1,FALSE,0,0,0.338077,103
54908,2335,Taxi 4 (2007),Action|Comedy,5.6,2007,5.4,381,FALSE,0,0,6.958905,91
54910,10961,Behind the Mask: The Rise of Leslie Vernon (2006),Comedy|Horror|Thriller,7,2006,6.6,134,FALSE,0,69136,5.821705,92
54922,22779,Victory Through Air Power (1943),Animation|Documentary|War,5,1943,5.8,15,FALSE,0,0,2.793145,70
54934,10071,"Brothers Solomon, The (2007)",Comedy,5.3,2007,5.1,53,FALSE,0,0,4.103858,93
54958,4351,Bordertown (2006),Crime|Drama|Thriller,6.1,2006,6.1,77,FALSE,21000000,0,8.852586,112
54962,12994,"Nines, The (2007)",Drama|Mystery,6.7,2007,6.1,177,FALSE,0,0,6.627923,100
54964,42735,Die! Die! My Darling! (Fanatic) (1965),Horror|Thriller,6.2,1965,5.6,15,FALSE,0,0,1.968876,97
54967,2882,"Hunting and Gathering (Ensemble, c'est tout) (2007)",Drama|Romance,7.2,2007,6.6,155,FALSE,0,0,6.802771,97
54972,53975,"New Wave, A (2007)",Action|Crime,5,2007,6,1,FALSE,0,0,0.453403,80
54978,13501,"Good Night, The (2007)",Comedy|Drama|Fantasy|Musical|Romance,6.5,2007,5.7,52,FALSE,15000000,20380,4.279116,93
54986,6916,"Watch Out, We're Mad (...Altrimenti ci arrabbiamo!) (1974)",Action|Comedy,7.7,1974,7.3,228,FALSE,0,36782781,6.524846,102
54988,84242,Stories of Lost Souls (2005),Comedy|Drama|Thriller,6,2005,5,3,FALSE,0,0,1.391169,90
54995,1992,Planet Terror (2007),Action|Horror|Sci-Fi,7.3,2007,6.5,1341,FALSE,0,0,19.833888,105
54997,5176,3:10 to Yuma (2007),Action|Crime|Drama|Western,7.5,2007,7,1423,FALSE,55000000,70016220,22.984823,122
54999,4141,Shoot 'Em Up (2007),Action|Comedy|Crime,6.6,2007,6.3,711,FALSE,39000000,26820641,10.05979,86
55020,13173,"Ten, The (2007)",Comedy,5.5,2007,5.1,71,FALSE,0,0,5.13569,96
55031,14348,"Evening with Kevin Smith, An (2002)",Comedy|Documentary,7.5,2002,7.4,35,FALSE,0,0,2.151809,224
55036,14786,Gotti (1996),Crime|Drama,4.9,1996,5.6,18,FALSE,0,0,4.384021,116
55040,31058,Bitter Rice (Riso amaro) (1949),Drama,7.5,1949,7.1,31,FALSE,0,0,2.317483,108
55050,19583,Fierce People (2005),Drama,6.4,2005,5.9,44,FALSE,0,195,5.239599,112
55052,4347,Atonement (2007),Drama|Romance|War,7.5,2007,7.5,1391,FALSE,30000000,129266061,19.366857,123
55061,13529,Electroma (2006),Drama|Sci-Fi,6.4,2006,6.4,33,FALSE,0,0,2.030431,74
55063,13241,My Winnipeg (2007),Documentary|Fantasy,7.3,2007,7.1,29,FALSE,0,0,3.590298,80
55067,523,Requiem (2006),Drama|Thriller,7.5,2006,6.8,30,FALSE,0,0,1.691973,92
55069,2009,"4 Months, 3 Weeks and 2 Days (4 luni, 3 saptamâni si 2 zile) (2007)",Drama,7.7,2007,7.3,188,FALSE,852510,1185783,9.664162,113
55071,12901,No End in Sight (2007),Documentary,7.7,2007,7.5,30,FALSE,2000000,1431623,3.281169,102
55073,13722,Mercenary for Justice (2006),Action,2.9,2006,4.3,30,FALSE,15000000,0,3.328592,91
55078,3469,Far from the Madding Crowd (1967),Drama|Romance,6.9,1967,6.4,26,FALSE,0,0,3.875043,166
55080,4413,"Brave One, The (2007)",Crime|Drama|Thriller,6.7,2007,6.4,326,FALSE,70000000,69766619,10.506552,122
55094,6973,In the Valley of Elah (2007),Drama|Mystery,7.2,2007,6.6,348,FALSE,23000000,29541790,9.030969,124
55098,7913,Paint It Yellow (Rang De Basanti) (2006),Action|Comedy|Drama,7.7,2006,7.3,131,FALSE,2200000,11502151,4.934105,157
55100,15019,I Could Never Be Your Woman (2007),Comedy|Romance,6,2007,5.7,126,FALSE,24000000,9576495,6.510999,97
55106,77210,Design for Living (1933),Comedy|Romance,7.2,1933,7.1,54,FALSE,0,0,3.560539,91
55110,4629,December Boys (2007),Drama,6.3,2007,6.1,89,FALSE,4000000,46474,7.770627,105
55112,15361,Shanghai Kiss (2007),Comedy|Drama|Romance,7,2007,6,23,FALSE,0,0,2.764376,106
55116,5353,"Hunting Party, The (2007)",Action|Adventure|Comedy|Drama|Thriller,6.9,2007,6.6,124,FALSE,0,0,7.04434,101
55118,2252,Eastern Promises (2007),Crime|Drama|Thriller,7.7,2007,7.2,1087,FALSE,51500000,55112356,21.850861,100
55132,14788,"Bubble, The (Ha-Buah) (2006)",Drama|Romance,6.6,2006,6.4,41,FALSE,1600000,0,3.728707,73
55132,14788,"Bubble, The (Ha-Buah) (2006)",Drama|Romance,6.6,2006,6.4,41,FALSE,1600000,0,3.728707,73
55132,14788,"Bubble, The (Ha-Buah) (2006)",Drama|Romance,6.6,2006,6.4,41,FALSE,1600000,0,3.728707,73
55132,14788,"Bubble, The (Ha-Buah) (2006)",Drama|Romance,6.6,2006,6.4,41,FALSE,1600000,0,3.728707,73
55132,14788,"Bubble, The (Ha-Buah) (2006)",Drama|Romance,6.6,2006,6.4,41,FALSE,1600000,0,3.728707,73
55132,14788,"Bubble, The (Ha-Buah) (2006)",Drama|Romance,6.6,2006,6.4,41,FALSE,1600000,0,3.728707,73
55132,14788,"Bubble, The (Ha-Buah) (2006)",Drama|Romance,6.6,2006,6.4,41,FALSE,1600000,0,3.728707,73
55132,14788,"Bubble, The (Ha-Buah) (2006)",Drama|Romance,6.6,2006,6.4,41,FALSE,1600000,0,3.728707,73
55147,63607,27 Missing Kisses (2000),Comedy|Drama|Romance,8,2000,5.4,7,FALSE,0,0,1.63421,95
55154,13072,Brooklyn Rules (2007),Crime|Drama|Romance,6.2,2007,5.9,21,FALSE,8000000,458232,2.285487,99
55156,30365,"Unreasonable Man, An (2006)",Documentary,7.6,2006,6.6,7,FALSE,0,0,0.294243,122
55159,42170,Vengeance is Mine (Fukushu suruwa wareniari) (1979),Crime|Drama,7,1979,7.5,34,FALSE,0,0,2.912125,139
55167,13754,Tekkonkinkreet (Tekkon kinkurîto) (2006),Action|Adventure|Animation|Crime|Fantasy,7.7,2006,7.7,103,FALSE,0,0,6.368817,103
55176,14284,In the Shadow of the Moon (2007),Documentary,7.8,2007,7.5,39,FALSE,2000000,0,2.548825,109
