,tmdbId,ratingTmdb,voteCount
11309,30025,4.9,8
11310,14812,6.3,20
11311,164687,5.8,4
11312,8332,6.6,43
11313,3593,6.2,23
11314,7510,5.8,101
11315,28115,5.5,12
11316,28297,7.2,47
11317,16548,5.5,24
11318,1975,5.3,349
11319,9895,5.7,145
11320,8975,5.1,197
11321,9672,6.4,73
11322,15005,6.2,16
11323,39183,5,4
11324,42236,6.9,31
11325,52360,4.5,4
11326,98498,7.8,6
11327,46774,4.9,8
11328,86,6.2,47
11329,78479,7.1,16
11330,10070,6.1,197
11331,13209,7,38
11332,1440,7,303
11333,13364,7.4,79
11334,43847,6.5,7
11335,28932,6.5,36
11336,18925,6.6,81
11337,77198,5,6
11338,1523,7.4,722
11339,14201,6.4,22
11340,1378,6.2,171
11341,49481,4.6,9
11342,9693,7.5,2512
11343,1124,8,5639
11344,3683,6.7,665
11345,14012,6.3,66
11346,43673,5.4,15
11347,4285,6.9,7
11348,14097,6.7,85
11349,59500,5.7,21
11350,78507,7.4,22
11351,8194,6.7,126
11352,5890,6.2,49
11353,6077,7,77
11354,214,6.2,1502
11355,1123,6.3,37
11356,21173,5.7,23
11357,50573,6.1,26
11358,36922,6.6,8
11359,43071,6.3,15
11360,59087,7.4,23
11361,14620,4.6,317
11362,43884,6.8,18
11363,80427,6.5,22
11364,21156,6.9,21
11365,11619,6,1184
11366,1427,7.1,1538
11367,23030,6.1,40
11368,13767,5.1,313
11369,19109,5.8,33
11370,33218,6.5,30
11371,144541,7.5,6
11372,24553,7.3,16
11373,21057,6.3,75
11374,68736,10,1
11375,67880,3.5,4
11376,35561,4.8,8
11377,60567,7.8,19
11378,4928,6.2,23
11379,27295,4.7,25
11380,55831,6.8,3
11381,12486,3.1,15
11382,20785,7.7,15
11383,9726,6.5,489
11384,2152,6.5,12
11385,36215,6.7,32
11386,61650,6.7,33
11387,10093,5.1,69
11388,14799,5.9,58
11389,29044,7,12
11390,13542,6.4,11
11391,21710,6.5,19
11392,8588,7.4,46
11393,36557,7.3,4623
11394,9836,5.9,1843
11395,9809,5.6,96
11396,7551,6.6,1831
11397,10741,6.4,149
11398,9969,5.1,155
11399,2357,6.3,65
11400,1581,6.8,1631
11401,21600,5.5,12
11402,57977,6.6,15
11403,313,7.3,56
11404,7873,6.4,237
11405,14823,6.4,40
11406,27387,4.3,23
11407,8324,5.9,119
11408,29415,6.8,24
11409,27019,7,31
11410,85505,6.2,5
11411,42822,5.9,11
11412,5698,7.1,151
11413,36265,7.8,46
11414,2179,6.6,538
11415,39219,5.5,7
11416,47156,4.7,6
11417,15152,7.3,467
11418,14457,5.3,65
11419,76211,6.2,14
11420,38450,6.6,15
11421,15804,8.2,52
11422,14978,4.4,5
11423,2447,6.4,50
11424,10032,5,181
11425,9796,5.2,266
11426,1372,7.4,2841
11427,22440,6.2,30
11428,39554,5.2,13
11429,17604,5.8,16
11430,15077,7.1,43
11431,18147,5.5,93
11432,54910,5,2
11433,9986,5.8,385
11434,2486,4.9,1283
11435,1246,6.5,1107
11436,43970,8.1,4
11437,18615,6.1,92
11438,40574,6.9,18
11439,13210,7,41
11440,25060,4.3,16
11441,12795,5.1,54
11442,11653,6.1,105
11443,16066,6.1,9
11444,95797,7.2,13
11445,77966,6.1,13
11446,55819,6.4,11
11447,46948,5.7,18
11448,97519,4.8,9
11449,43791,6.9,28
11450,82944,6.3,9
11451,14202,7.2,419
11452,11170,6.7,232
11453,12924,6.8,152
11454,30060,7.9,48
11455,1247,6.3,422
11456,1125,6.6,358
11457,8436,6.7,39
11458,14277,6.6,18
11459,11214,7.8,22
11460,33583,7,64
11461,1646,7.7,514
11462,NA,NA,NA
11463,47143,7.4,11
11464,7736,6.6,14
11465,1730,7.1,326
11466,42241,7.8,20
11467,20537,6.4,29
11468,12812,6.9,5
11469,8618,6.6,79
11470,1259,7,313
11471,20842,5.5,33
11472,10908,5.2,66
11473,34943,6,10
11474,27067,6.6,17
11475,9053,5,255
11476,1494,6.6,256
11477,13318,6.9,81
11478,10462,5.1,17
11479,182,5.9,110
11480,31048,6.6,17
11481,1251,7.3,704
11482,43512,6,4
11483,9656,4.9,147
11484,5393,4.8,143
11485,14171,5.4,54
11486,14396,4.6,88
11487,1931,6.1,118
11488,13967,6.3,183
11489,9992,6.1,881
11490,16371,5.9,27
11491,19344,6.6,80
11492,8275,5.2,664
11493,79767,6.3,7
11494,2433,7.4,101
11495,2204,7.4,54
11496,42567,5.1,12
11497,26518,6.3,41
11498,14449,6.3,41
11499,13771,6.5,53
11500,33375,4.5,2
11501,10810,6.4,16
11502,1773,6.1,10
11503,11578,7.4,44
11504,11972,7.7,65
11505,38025,5.6,11
11506,27095,4.7,18
11507,31325,5.7,26
11508,4283,4.7,55
11509,7457,6.6,552
11510,8398,5.7,311
11511,13551,6.3,81
11512,36878,7.6,17
11513,19166,4.8,63
11514,43470,7.3,11
11515,3549,7.2,124
11516,25648,7.1,70
11517,11225,7.8,8
11518,6166,7.1,47
11519,19629,4.3,6
11520,12183,5.1,22
11521,56705,5.3,25
11522,27337,7.3,39
11523,78318,6.5,6
11524,37952,7.4,19
11525,46919,7.3,69
11526,1265,7.1,1497
11527,14137,5.2,24
11528,15689,3.9,16
11529,27432,6.4,33
11530,36877,6.8,32
11531,14891,5.6,20
11532,12547,6.4,16
11533,25623,7.1,145
11534,13140,6.1,22
11535,13365,6.8,18
11536,10758,6.6,166
11537,26594,5.3,73
11538,22473,6.5,40
11539,51863,7.6,30
11540,50754,7.5,29
11541,74126,6.8,9
11542,16138,6.1,43
11543,13668,5.8,146
11544,7516,6.4,647
11545,10075,5.5,119
11546,9760,3.2,423
11547,9966,5.6,276
11548,1257,5.8,251
11549,1248,6,796
11550,9757,5,558
11551,56165,3.8,6
11552,90560,7.7,14
11553,5206,6.9,80
11554,14761,7.5,71
11555,1252,6.1,122
11556,2062,7.5,5833
11557,11650,6,42
11558,12580,6,29
11559,40641,7.2,37
11560,23544,6.9,13
11561,2266,6.8,265
11562,5172,6.2,145
11563,15962,6.7,13
11564,9965,5.6,63
11565,13127,6.8,88
11566,34866,7,7
11567,37725,6.3,362
11568,40973,4.8,12
11569,63460,6.1,17
11570,13517,4.7,23
11571,22105,5.4,27
11572,2016,6.7,116
11573,3024,0,0
11574,47200,6.6,5
11575,NA,NA,NA
11576,9828,6.3,146
11577,34038,5.8,35
11578,71506,4.3,4
11579,74581,6.8,18
11580,9958,6.8,61
11581,1250,5.2,2191
11582,4169,6.5,211
11583,16555,6.5,25
11584,11172,6.2,684
11585,3594,6.4,1302
11586,10090,5.6,88
11587,7874,6.7,299
11588,14845,5.7,34
11589,29965,6.8,16
11590,13916,5.7,12
11591,52920,8.5,7
11592,22485,6.9,11
11593,13393,7.5,45
11594,12271,6.1,103
11595,40394,4.9,23
11596,NA,NA,NA
11597,13185,6.3,71
11598,26655,3.5,21
11599,42630,6.8,12
11600,22172,5.7,89
11601,42721,7.5,10
11602,27523,6.8,20
11603,28955,5.1,14
11604,27313,6.1,24
11605,4638,7.5,2785
11606,68979,5,4
11607,11841,7.5,92
11608,28261,6.8,31
11609,83980,6.8,6
11610,94393,7.3,9
11611,9695,5,46
11612,24653,7.7,159
11613,1993,6.2,35
11614,28710,6.6,21
11615,28438,6.4,24
11616,97548,6.5,6
11617,11945,6.4,15
11618,12554,7.1,59
11619,26598,7.2,30
11620,5691,6.1,45
11621,6443,7.1,11
11622,1738,5.9,1102
11623,1253,6.3,83
11624,38021,6.7,3
11625,15325,7.4,15
11626,34389,7,7
11627,15163,6.9,114
11628,14375,7.2,157
11629,10845,4.9,77
11630,31659,5.9,31
11631,15582,3.9,59
11632,42999,6.7,17
11633,31015,6.7,6
11634,1949,7.3,2716
11635,11330,7.1,77
11636,99259,6.5,2
11637,10942,6.4,63
11638,7006,5.5,95
11639,27040,7.6,72
11640,11199,5.7,854
11641,9784,5.3,48
11642,25530,5,4
11643,36610,6.4,25
11644,50812,5.8,12
11645,27864,6.4,14
11646,8965,5.5,219
11647,14710,6.3,29
11648,14624,6.8,100
11649,1271,7,6050
11650,10790,5.4,70
11651,18019,6.7,47
11652,64142,7,2
11653,61648,10,1
11654,14055,6.5,163
11655,2267,5.9,147
11656,6691,6.4,278
11657,1255,6.7,668
11658,47249,6,21
11659,49709,4.7,7
11660,31040,6,3
11661,50185,4.3,6
11662,25105,4.1,11
11663,2977,7,417
11664,15664,5.8,80
11665,25062,6.5,26
11666,16727,6.8,58
11667,5413,6.8,6
11668,46916,6.1,16
11669,52679,7.5,19
11670,14434,5,67
11671,27919,5.1,6
11672,47837,6.9,21
11673,11494,6.1,61
11674,19936,5.3,10
11675,9963,5.8,491
11676,14001,6.3,668
11677,2355,7.1,417
11678,16385,5.3,20
11679,7485,6.9,1756
11680,9793,5.1,423
11681,1273,5.9,414
11682,17388,6.8,13
11683,4657,5.7,25
11684,42595,7.5,11
11685,19495,4.2,19
11686,27263,6.9,9
11687,10051,6.2,33
11688,9075,7.2,354
11689,20527,7.7,21
11690,8199,5.6,11
11691,37513,7.5,17
11692,43976,7.9,30
11693,43974,6.3,5
11694,83346,4.6,7
11695,30081,4.4,5
11696,17677,5.7,7
11697,56474,7.3,36
11698,42066,5.3,5
11699,11958,5.6,25
11700,192675,6.5,8
11701,5177,6.5,12
11702,20122,7.9,22
11703,33673,6.5,13
11704,297853,0,0
11705,18437,5.4,62
11706,38432,6.9,21
11707,8270,6.6,262
11708,9955,5.9,693
11709,16201,5,1
11710,57241,6.5,4
11711,10172,5.2,189
11712,NA,NA,NA
11713,1683,5.4,272
11714,10107,5.8,66
11715,1267,6.7,973
11716,16018,6.5,16
11717,22311,6,74
11718,13249,6.3,180
11719,175027,7.8,4
11720,1272,6.9,1442
11721,23024,6.2,5
11722,1590,6.3,58
11723,32390,5.7,89
11724,9903,6.4,72
11725,28433,6.5,14
11726,22549,7.4,17
11727,10798,6.4,51
11728,47848,7.6,42
11729,102227,7.5,11
11730,13377,7.3,408
11731,14945,6.7,50
11732,11515,6.6,131
11733,7183,5.5,301
11734,8271,6.6,1324
11735,1534,5.3,216
11736,13158,6.4,42
11737,118536,7,6
11738,23397,6.9,44
11739,35838,7.1,52
11740,20405,6.2,10
11741,18777,5.4,19
11742,16392,4.4,59
11743,17422,7.2,11
11744,63951,6.3,7
11745,32627,6.3,27
11746,1407,7.4,539
11747,81309,7.1,9
11748,15534,6.5,42
11749,30694,6.4,34
11750,1441,5.5,184
11751,6145,7.2,1183
11752,9843,6.5,155
11753,54659,7.4,7
11754,48994,4.7,6
11755,18767,5.8,33
11756,10294,6.1,483
11757,32623,4.3,15
11758,1987,7.2,86
11759,13067,5.9,208
11760,10111,6,21
11761,30307,5.8,10
11762,1268,6.1,896
11763,185158,0,0
11764,21810,6.9,19
11765,9785,6,189
11766,13280,4,32
11767,14636,5.8,263
11768,559,6,4765
11769,1950,5.4,100
11770,13352,5.5,20
11771,28304,7,19
11772,20553,7.8,28
11773,24397,4.6,5
11774,20525,6.4,17
11775,13894,7.9,26
11776,38907,6,5
11777,18549,6,2
11778,37933,6.5,337
11779,20025,7.2,26
11780,14240,5.7,107
11781,13574,5.1,27
11782,13569,4.8,25
11783,49081,6.2,18
11784,17439,5.9,14
11785,13171,5.1,78
11786,16447,6.1,8
11787,4977,7.7,551
11788,15008,6.8,18
11789,31866,5.4,15
11790,46875,6.3,10
11791,27904,6.9,23
11792,11705,6.3,74
11793,19947,6.7,26
11794,43969,6.6,7
11795,2269,6.1,204
11796,11798,7.4,458
11797,28772,6.9,19
11798,1919,6.9,68
11799,4964,6.1,1538
11800,2976,6.5,931
11801,8421,5.7,19
11802,41380,6.8,14
11803,1562,6.5,1505
11804,13159,5.6,164
11805,14547,4.2,49
11806,11205,6.9,81
11807,36676,7,22
11808,38077,7,13
11809,10004,5,57
11810,43618,8,10
11811,43397,6.2,25
11812,25395,2.4,7
11813,810,6,3089
11814,5723,7.4,548
11815,285,7,5835
11816,12526,6,200
11817,3432,6.8,663
11818,1872,4.8,76
11819,15568,5.9,25
11820,14208,5.9,148
11821,14207,6,208
11822,24200,6.4,21
11823,50153,5.4,20
11824,18902,5.4,23
11825,5488,7.1,153
11826,15860,6.5,67
11827,NA,NA,NA
11828,8748,6.7,94
11829,3489,5.6,388
11830,55823,7.9,73
11831,10063,4.9,105
11832,13979,5.9,7
11833,12225,6.8,434
11834,298,6.5,2454
11835,10832,6.1,184
11836,36143,6.3,12
11837,14064,6.8,23
11838,13742,5.9,97
11839,2241,6.6,33
11840,39465,6.1,35
11841,12561,6.6,35
11842,36679,6.2,32
11843,40765,6.5,20
11844,30574,5.5,8
11845,37959,6.9,14
11846,18206,6.1,22
11847,1691,5.5,606
11848,29617,7.1,27
11849,1990,6.3,164
11850,170261,8.5,4
11851,22049,4.4,45
11852,9408,6,795
11853,1979,5.4,3272
11854,14043,5.7,172
11855,10288,6.6,169
11856,74055,5.5,2
11857,45664,6.4,10
11858,1991,6.7,1681
11859,43353,3.6,21
11860,9952,6.8,415
11861,60400,6.4,11
11862,32004,6.3,3
11863,17035,5.6,29
11864,17320,6,25
11865,21427,5.9,173
11866,17660,6.7,20
11867,9724,5.4,46
11868,1294,6.9,37
11869,33294,5.6,8
11870,57425,7.5,4
11871,42700,6.6,37
11872,12713,6.1,18
11873,25875,6.3,34
11874,12543,6.7,40
11875,13120,6.5,35
11876,34573,6.4,16
11877,71822,6.9,10
11878,13807,7.1,59
11879,11211,6,203
11880,NA,NA,NA
11881,85535,7.3,7
11882,2748,7.3,60
11883,54934,5.9,9
11884,125025,5,1
11885,55859,7.1,8
11886,27464,4.5,6
11887,122291,7,3
11888,28666,4.9,4
11889,41930,5.9,10
11890,75350,6.2,3
11891,77621,5.2,15
11892,43229,5.7,9
11893,266525,4.3,3
11894,9815,5.7,199
11895,12695,5.4,38
11896,32575,6.1,17
11897,NA,NA,NA
11898,37985,7.1,7
11899,42464,6.9,28
11900,2359,7.3,286
11901,442,6,17
11902,25150,7.1,7
11903,63096,5.4,11
11904,43836,7,5
11905,1988,6.5,131
11906,3021,6.5,1652
11907,2196,6.9,647
11908,18425,4.8,11
11909,19606,5.5,30
11910,1571,6.4,2472
11911,2959,5.4,334
11912,6022,5.6,58
11913,2698,5.3,1534
11914,1858,6.6,4896
11915,14125,4.4,155
11916,675,7.5,7176
11917,3563,5.8,803
11918,40618,5.8,6
11919,26185,5.9,27
11920,31652,5.9,26
11921,30443,6.6,6
11922,18763,6.8,29
11923,13491,6.3,95
11924,11404,6.4,65
11925,16083,6.2,54
11926,37292,6.4,45
11927,27683,5.5,24
11928,13402,6.6,49
11929,19968,7.3,21
11930,24582,7.4,18
11931,4688,7.2,543
11932,13337,6.6,26
11933,27359,6.3,25
11934,101897,1.8,5
11935,54494,4.4,8
11936,10857,7.4,84
11937,81847,5.8,5
11938,43898,6.3,9
11939,44502,6.2,10
11940,18632,6,28
11941,32444,5.9,10
11942,7547,5.5,14
11943,10074,6.3,369
11944,2270,7.1,1549
11945,757,7,36
11946,15581,3.6,20
11947,14219,4.5,97
11948,35,6.9,3109
11949,5857,4,109
11950,3638,6.1,414
11951,6589,4.7,216
11952,8669,6.5,286
11953,15934,5.5,17
11954,2503,7.3,3381
11955,14123,5.2,82
11956,88527,6.3,11
11957,155386,7.5,4
11958,4516,6.1,76
11959,8141,6.2,98
11960,59995,5.4,14
11961,14217,5.7,44
11962,54546,4.7,5
11963,10795,7.4,418
11964,20163,6.8,8
11965,31777,5.8,12
11966,33916,7,12
11967,24159,6.5,32
11968,1721,6.6,101
11969,31601,5.7,25
11970,25360,5.4,15
11971,34588,6.5,94
11972,40060,5.7,20
11973,18650,5.8,14
11974,8363,7,2562
11975,4658,6.4,10
11976,5956,5.8,95
11977,6535,6.9,49
11978,1127,6.8,25
11979,9847,5,33
11980,23861,6.5,6
11981,1393,7.3,26
11982,2701,6,2
11983,12455,5.9,21
11984,28049,6.9,54
11985,23495,7,5
11986,13074,6,79
11987,17274,8.3,2
11988,17350,5.4,420
11989,21494,6.7,56
11990,5174,6.1,999
11991,28742,7,12
11992,9703,5.1,255
11993,22085,6.9,14
11994,3542,6,23
11995,43750,6.3,7
11996,9750,4.9,195
11997,10760,6.2,336
11998,4349,6.5,606
11999,14223,5.7,122
12000,13068,6.3,80
12001,9561,6.4,10
12002,14144,4.3,125
12003,4858,5.7,468
12004,10431,6,511
12005,15156,7.6,15
12006,12435,6,408
12007,14877,5.1,18
12008,2082,5.9,661
12009,11835,6.4,373
12010,1845,6.3,141
12011,14229,5.2,16
12012,13385,7.4,34
12013,6609,6.4,38
12014,45211,7.2,21
12015,48169,7.3,25
12016,13958,8,185
12017,81700,7,1
12018,2335,5.4,381
12019,10961,6.6,134
12020,22779,5.8,15
12021,10071,5.1,53
12022,4351,6.1,77
12023,12994,6.1,177
12024,42735,5.6,15
12025,2882,6.6,155
12026,53975,6,1
12027,13501,5.7,52
12028,6916,7.3,228
12029,84242,5,3
12030,1992,6.5,1341
12031,5176,7,1423
12032,4141,6.3,711
12033,13173,5.1,71
12034,14348,7.4,35
12035,14786,5.6,18
12036,31058,7.1,31
12037,19583,5.9,44
12038,4347,7.5,1391
12039,13529,6.4,33
12040,13241,7.1,29
12041,523,6.8,30
12042,2009,7.3,188
12043,12901,7.5,30
12044,13722,4.3,30
12045,3469,6.4,26
12046,4413,6.4,326
12047,6973,6.6,348
12048,7913,7.3,131
12049,15019,5.7,126
12050,77210,7.1,54
12051,4629,6.1,89
12052,15361,6,23
12053,5353,6.6,124
12054,2252,7.2,1087
12055,14788,6.4,41
12056,63607,5.4,7
12057,13072,5.9,21
12058,30365,6.6,7
12059,42170,7.5,34
12060,13754,7.7,103
12061,14284,7.5,39
12062,20308,6,14
12063,6641,6,125
12064,15071,5.4,37
12065,8414,6.6,60
12066,NA,NA,NA
12067,10425,5.8,129
12068,24170,6.1,14
12069,20942,6.6,19
12070,7737,6.1,1559
12071,13257,4.8,166
12072,10030,5.5,537
12073,5915,7.8,4002
12074,13680,6,577
12075,4588,6.9,214
12076,14313,6,72
12077,2728,4.6,113
12078,2274,4.8,136
12079,9038,5.6,521
12080,7211,6.5,453
12081,4538,7.1,1094
12082,2001,6.5,404
12083,4517,6.6,386
12084,4566,6.6,629
12085,4520,6.4,196
12086,6615,7.1,667
12087,4513,6.3,996
12088,5125,6.3,263
12089,3877,6.7,122
12090,8954,6.4,106
12091,4771,7.2,1321
12092,10759,4.9,52
12093,14251,6.3,24
12094,14848,5.9,22
12095,14930,5.3,23
12096,9773,5.7,55
12097,13538,5.1,48
12098,18421,6.7,23
12099,4512,7,955
12100,84972,7.3,15
12101,37954,7.2,16
12102,39893,6.6,29
12103,13197,6.3,29
12104,15048,7.1,15
12105,14041,6,16
12106,9898,5.6,16
12107,1922,6.8,35
12108,41044,5.7,40
12109,84567,5.6,7
12110,15669,5.2,14
12111,2011,7.8,606
12112,5708,7.5,276
12113,5951,6.5,154
12114,114033,8.3,6
12115,13319,5.5,29
12116,33688,5.8,6
12117,20646,6.5,17
12118,90374,0,0
12119,18613,6.1,14
12120,9911,5.3,52
12121,27419,5.6,11
12122,15667,5.5,69
12123,14753,5.7,71
12124,46067,6.7,13
12125,50155,8.5,2
12126,13066,5.6,17
12127,27827,4.5,6
12128,3603,5.7,241
12129,2014,6.6,90
12130,17202,6.1,39
12131,663,5.9,1238
12132,9262,5.3,82
12133,15651,7.1,26
12134,27276,6.4,25
12135,95560,3.7,6
12136,25476,7.3,61
12137,48301,7.1,28
12138,29362,5.6,36
12139,33931,7.2,13
12140,12646,7.5,12
12141,20605,6.3,45
12142,14279,6.5,15
12143,20607,7,21
12144,2015,6.6,56
12145,28007,7,24
12146,7347,7.9,651
12147,14421,7.9,25
12148,5718,6.5,120
12149,5126,6.7,97
12150,16126,5.1,47
12151,18442,4.7,39
12152,42173,10,1
12153,4982,7.4,1876
12154,5559,5.7,1553
12155,25755,6.8,14
12156,7972,6.9,480
12157,2013,7.5,379
12158,6977,7.8,3938
12159,39127,6,16
12160,4953,6.2,514
12161,10520,5.9,15
12162,26336,6.8,13
12163,37368,5.6,13
12164,19026,7.6,125
12165,5123,7.2,1059
12166,16203,5.7,10
12167,53827,4.3,12
12168,18612,6.9,36
12169,5817,7,83
12170,13363,7.7,850
12171,32726,6.3,28
12172,4515,5.9,286
12173,5375,5.4,265
12174,2310,5.6,1056
12175,2284,6,464
12176,6639,6.6,103
12177,4723,5.1,185
12178,29162,4.2,8
12179,48267,7,4
12180,16768,7.1,13
12181,21296,7.2,28
12182,24732,7.3,15
12183,15006,5.6,15
12184,24060,6,4
12185,34898,5.8,6
12186,12555,7,26
12187,22606,4.2,12
12188,13561,5.9,50
12189,13168,6.2,93
12190,20714,6.9,72
12191,11148,7,67
12192,46872,7.1,32
12193,18312,7.1,15
12194,17460,6.9,11
12195,5876,6.7,1818
12196,4523,6.6,1984
12197,1620,5.9,1153
12198,15250,6.8,43
12199,13474,5.8,212
12200,8079,7.2,100
12201,13483,6.3,493
12202,2268,5.8,1736
12203,6479,7,6330
12204,6477,5.5,1563
12205,7249,7.3,236
12206,44783,7.4,7
12207,13998,6,102
12208,3902,6.6,250
12209,18631,6,27
12210,43308,6.1,13
12211,11476,7,27
12212,8272,6.7,140
12213,13186,5.6,345
12214,6537,7.2,842
12215,43798,7.6,19
12216,7326,7,2904
12217,1874,7,52
12218,55192,7.8,20
12219,33003,6.9,13
12220,1989,6.1,253
12221,4946,7,91
12222,24123,4.8,51
12223,28522,3,17
12224,48266,4.5,33
12225,71848,8,1
12226,34424,6.3,12
12227,25460,6,14
12228,25740,6.7,7
12229,13076,6.8,10
12230,11600,6.3,48
12231,35237,7,1
12232,13023,7.5,13
12233,150938,8,1
12234,46902,5.4,5
12235,10884,7,5
12236,13348,7.3,76
12237,64942,5.4,11
12238,25784,5,1
12239,22452,7.7,14
12240,7350,7,1359
12241,66110,7.3,4
12242,26600,7.3,10
12243,7979,7.3,508
12244,20567,5.9,35
12245,45126,7.4,10
12246,52473,7.4,7
12247,12171,5.4,102
12248,157373,7.6,5
12249,71066,6,11
12250,13299,6.6,11
12251,13250,6.4,164
12252,42790,6.9,22
12253,9867,6.3,32
12254,15495,4.8,72
12255,53896,5.9,20
12256,14148,5.8,80
12257,48737,4.5,8
12258,13198,6.7,193
12259,14804,7.4,29
12260,111744,0,1
12261,36328,4.9,12
12262,23817,5.8,8
12263,13885,7,2256
12264,6637,6.1,2174
12265,12130,8.1,7
12266,7345,7.9,2011
12267,42529,6.5,19
12268,6538,6.5,438
12269,40682,6.4,35
12270,440,4.8,907
12271,6575,6.5,247
12272,19213,2.6,38
12273,19103,5.7,20
12274,6076,6.2,158
12275,9546,5.9,96
12276,40860,6.8,27
12277,111854,5,2
12278,14047,7,196
12279,1488,0,0
12280,14118,6.6,38
12281,54318,6.3,363
12282,69315,7.2,143
12283,45871,6.8,33
12284,6023,7,1304
12285,26990,5.6,13
12286,6557,6.2,1300
12287,107282,0,0
12288,28363,7,15
12289,17181,7.2,21
12290,69557,6.3,7
12291,110909,4.3,11
12292,31068,6.5,14
12293,60141,7,11
12294,32307,3.3,36
12295,49367,6.5,66
12296,28272,6.9,17
12297,4787,6.1,288
12298,NA,NA,NA
12299,33358,5.4,12
12300,7508,7.8,256
12301,20629,7.3,18
12302,10253,4,121
12303,44434,6.5,11
12304,5259,7,55
12305,47841,5.7,7
12306,8329,7.1,1182
12307,14062,5.2,55
12308,51992,7,34
12309,49717,6.8,9
12310,2312,4.2,267
12311,13195,6.6,167
12312,78705,7.5,5
12313,30535,7,12
12314,7191,6.5,2948
12315,12085,5.9,184
12316,24624,4.3,33
12317,4170,6.8,90
12318,13252,5.9,258
12319,42635,6.3,20
12320,11908,5.7,198
12321,15017,4.1,43
12322,86241,5.6,5
12323,8875,5.2,47
12324,37780,0,0
12325,18290,6,13
12326,10247,6.5,104
12327,43604,5.3,6
12328,3575,5.6,10
12329,28303,6.1,18
12330,27507,6.7,9
12331,71068,6.8,13
12332,111747,6.8,3
12333,32716,7.3,8
12334,41845,5.9,5
12335,25078,6.9,35
12336,14069,7.8,562
12337,15053,4.7,15
12338,81522,6.2,28
12339,6933,4.7,218
12340,14423,5.2,45
12341,8090,5.9,295
12342,7555,6.3,1215
12343,16988,2.5,11
12344,7278,3.7,511
12345,9030,5.5,352
12346,14220,4.8,88
12347,13160,5.3,183
12348,27357,7.6,30
12349,10834,7.1,15
12350,13059,6,110
12351,11253,6.6,1921
12352,58470,6.6,6
12353,38007,5.8,12
12354,8321,7.4,1758
12355,17665,6.4,14
12356,4034,7.3,51
12357,1479,6.8,32
12358,2282,6,49
12359,100526,7.3,3
12360,62652,6.4,10
12361,53094,7.2,42
12362,244145,6.7,6
12363,59474,7.1,56
12364,19275,7.9,8
12365,7973,6.8,68
12366,15020,5.4,6
12367,34981,6.5,2
12368,13054,6.7,93
12369,18893,7.5,28
12370,55294,6.1,6
12371,43691,5.7,15
12372,7839,5.2,112
12373,77245,6.9,14
12374,19384,5.6,91
12375,13121,5.2,261
12376,71072,3.8,8
12377,46885,5.6,30
12378,13315,6.4,20
12379,42041,6.6,50
12380,13490,5.6,68
12381,8676,5.4,553
12382,43705,6.4,13
12383,12855,6.1,19
12384,37003,6.7,11
12385,15030,6.8,19
12386,12167,7.2,10
12387,28093,6.6,20
12388,20520,7,3
12389,76235,7.4,14
12390,48131,6.3,24
12391,8247,5.9,2312
12392,7992,6.4,31
12393,14105,4.8,7
12394,8390,6.7,815
12395,21490,7,28
12396,95169,6.8,4
12397,13641,6.2,146
12398,113788,6.3,4
12399,18652,6.3,11
12400,125742,6.5,2
12401,7461,6.3,859
12402,8204,6.3,790
12403,8328,6.5,830
12404,14073,7.7,87
12405,94009,5,2
12406,12650,7.5,40
12407,72602,5.7,6
12408,25919,6.5,4
12409,15365,4,31
12410,12184,6.5,647
12411,13260,5.4,310
12412,7942,6.2,290
12413,36091,7,16
12414,117001,7,1
12415,38052,6.8,5
12416,13362,6.7,74
12417,10844,6.1,24
12418,21043,6.9,49
12419,23312,6.1,14
12420,11161,6.1,40
12421,6473,3.9,27
12422,90387,0,0
12423,33034,6.9,8
12424,38804,4,2
12425,21373,3.6,17
12426,13493,5,109
12427,7840,5.2,1146
12428,8848,6.6,837
12429,13460,5.8,436
12430,12222,6.3,1172
12431,8461,6.4,721
12432,7862,7.3,175
12433,12246,6.6,197
12434,16666,7,5
12435,12177,4.2,284
12436,15511,5.8,29
12437,13025,5.5,234
12438,2239,6.8,59
12439,7985,6.4,553
12440,7343,6.9,87
12441,28816,6.2,6
12442,14066,6.2,15
12443,37300,5.2,7
12444,13016,7,211
12445,10797,6.6,29
12446,6391,6.5,11
12447,14011,6.6,147
12448,29004,5.3,5
12449,18586,5.2,10
12450,13196,5.4,63
12451,3764,7.7,35
12452,14793,7.8,29
12453,8944,5.2,152
12454,15124,5.2,25
12455,NA,NA,NA
12456,33166,6,28
12457,45757,5.5,4
12458,28260,5.9,112
12459,12178,6.8,128
12460,14054,6.3,56
12461,8060,5.9,51
12462,43797,6,3
12463,383,6.3,28
12464,78307,5.9,6
12465,12453,4.4,9
12466,28205,7.3,72
12467,155,8.3,14340
12468,72608,5,2
12469,29369,6.4,21
12470,29907,6.2,9
12471,46883,6.2,8
12472,36527,7.4,11
12473,79161,6.8,6
12474,18070,3.5,26
12475,14014,6.4,18
12476,8456,6.5,704
12477,22521,6.5,13
12478,79156,0,0
12479,42536,7.9,35
12480,13688,6.1,137
12481,8457,5.5,354
12482,86792,6.4,5
12483,32579,7.1,37
12484,11534,6.5,31
12485,18633,5.4,25
12486,19333,5.6,29
12487,31409,6.6,16
12488,13495,5.7,81
12489,27323,5.2,17
12490,22060,4.3,10
12491,511,7.1,12
12492,7797,6.5,62
